id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
27791184,⚓ Urban Floating Home ⚓,117274506,Tobi,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.49367,13.4785,Entire home/apt,119,2,6,2019-09-01,1.22,1,122
27793023,Nice apartment in neukölln,15729266,Klaus,Neukölln,Reuterstraße,52.48332,13.43613,Private room,50,5,2,2019-03-10,0.13,1,0
27794196,Berlin Modern House with garden-210 qm- near SXF,10706600,Katrin,Treptow - Köpenick,Bohnsdorf,52.39313,13.57016,Entire home/apt,180,3,0,,,1,129
27794640,Flat of freedom in the middle of Prenzlauer Berg,139387787,Dario,Pankow,Prenzlauer Berg Nordwest,52.55296,13.40996,Entire home/apt,50,2,2,2019-01-04,0.13,2,0
27796047,Bright apartment in beautiful Friedrichshain,148479451,Anika,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52424,13.45138,Private room,55,2,2,2018-09-30,0.14,1,0
27798192,2 room flat in schillerkiez,197648020,Philipp,Neukölln,Schillerpromenade,52.48114,13.42245,Entire home/apt,80,3,9,2019-09-09,0.61,1,32
27799797,"Large room & balcony in Berlin suburb, Messe, ZOB",209917492,Fion,Charlottenburg-Wilm.,Westend,52.51169,13.27451,Private room,48,2,54,2019-11-11,3.67,1,121
27804106,"sehr schönes ""Kunst Zimmer"" im Herzen Berlins",21867288,Isi,Tempelhof - Schöneberg,Schöneberg-Süd,52.4811,13.36685,Private room,30,4,19,2019-10-23,1.30,1,239
27806198,one room rooftop in the heart of Berlin,33231345,Alexander,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4893,13.39338,Private room,70,4,6,2018-10-06,0.40,1,0
27809483,"Charming Unique Central, near Brandenburg Gate",115658799,Marc,Mitte,Moabit Ost,52.52573,13.35784,Entire home/apt,65,4,78,2019-11-10,5.38,2,149
27815009,"Beautiful Apartment on Kastanienallee, Mitte",210045882,Katharina,Pankow,Prenzlauer Berg Südwest,52.53875,13.40956,Entire home/apt,70,3,6,2019-10-06,0.42,1,3
27817073,Lichtdurchflutetes Loft in Kreuzberg,22943569,Laura,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49289,13.43381,Private room,80,2,1,2019-02-17,0.11,2,0
27818685,APARTMENT WITH THE PERFECT VIEW,210071028,Marie,Mitte,Brunnenstr. Süd,52.53906,13.40206,Entire home/apt,80,3,6,2019-01-13,0.53,1,0
27818894,Cosy Apartment in Berlin Kreuzberg,56575306,Lucie,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.49708,13.41777,Private room,45,5,1,2019-11-06,1,1,0
27818901,Big cozy room with balcony in fhain,10084673,Valerie,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51176,13.47352,Entire home/apt,40,3,7,2019-09-13,0.47,1,3
27819293,Small cozy room in middle of Neukölln,47167162,Tatiana,Neukölln,Britz,52.45523,13.45017,Private room,30,2,6,2019-06-08,0.88,1,44
27820181,Cozy flat in Charlottenburg/Messe Nord ICC,157391790,Anja,Charlottenburg-Wilm.,Schloß Charlottenburg,52.51023,13.28715,Entire home/apt,34,1,9,2019-10-08,0.62,1,81
27821061,bright and sunny room in beautiful Friedrichshain,151205095,Maja,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51092,13.47084,Private room,25,2,4,2019-01-02,0.29,2,41
27821657,Gästezimmer mit Balkon,141387020,Carsten,Pankow,Pankow Zentrum,52.57227,13.40945,Private room,42,1,3,2018-09-14,0.20,1,0
27823362,Nice room in the Center of Berlin City private wc,75774508,Claire,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49767,13.33534,Private room,50,2,78,2019-11-03,5.25,1,35
27824958,Gästezimmer in Charlottenburger Gartenwohnung,48830587,Jochen,Charlottenburg-Wilm.,Otto-Suhr-Allee,52.52135,13.32572,Private room,45,1,78,2019-10-27,5.31,1,57
27839533,"Taut lässt grüßen, pflanzenbasiert frühstücken",16164765,Elisabeth,Charlottenburg-Wilm.,Heerstrasse,52.49761,13.26438,Private room,66,2,0,,,1,0
27841453,"35sqm room, near Alexanderplatz",67644559,Pinar,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.52266,13.43585,Private room,40,1,66,2019-11-12,4.40,1,109
27842145,Bright and cozy room in Neukölln - Tempelhof,210261033,Alexis,Neukölln,Schillerpromenade,52.4692,13.42664,Private room,25,2,7,2019-01-24,0.47,1,0
27843184,Cosy apartment in Central location,210265325,Simon,Mitte,Wedding Zentrum,52.54313,13.356,Private room,30,2,2,2019-10-25,2,1,17
27843406,2 bedroom apartment with living room in Berlin,210270223,Divine,Steglitz - Zehlendorf,Teltower Damm,52.43188,13.24873,Entire home/apt,60,13,4,2019-10-03,0.28,2,28
27844205,Beautiful 82m2 Artist Apartment in❤️Friedrichshain,210277976,Alia,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51643,13.47153,Entire home/apt,150,1,19,2019-10-07,1.79,1,69
27858308,Enjoy the beauty and comfort a luxury home !,1657289,Emily,Tempelhof - Schöneberg,Schöneberg-Süd,52.49282,13.34533,Entire home/apt,200,3,15,2019-09-29,1.01,2,11
27860917,Berlin Wohnung,210439210,Peter,Steglitz - Zehlendorf,Ostpreußendamm,52.41274,13.34287,Private room,19,2,41,2019-10-30,2.96,1,110
27863788,Bright Business Apartment in Central Location,210465681,Can,Mitte,Wedding Zentrum,52.54928,13.36244,Entire home/apt,130,3,19,2019-09-29,1.30,1,0
27864240,Krollis Zimmer,210470412,Madlen,Pankow,Prenzlauer Berg Ost,52.5389,13.44267,Private room,25,2,59,2019-11-04,3.98,1,46
27865027,Beautiful room in the heart of Neukölln,210476755,Annabel,Neukölln,Rixdorf,52.4805,13.44377,Private room,50,1,9,2019-10-20,0.60,1,0
27865782,Apartment at Landgrafenstrasse,210484545,Jose,Mitte,Tiergarten Süd,52.50526,13.34786,Private room,40,2,2,2018-10-19,0.14,1,0
27867153,[1] Ku'damm unique holiday&business apartment,210291317,Ferry,Tempelhof - Schöneberg,Schöneberg-Nord,52.50391,13.34422,Entire home/apt,149,1,54,2019-10-31,3.86,9,209
27867476,Modern Apt in the heart of city center/Mitte,3533415,Ismail,Mitte,Alexanderplatz,52.52805,13.40899,Private room,70,1,6,2019-10-24,1.71,1,89
27867799,[2] Ku'damm unique holiday&business apartment,210291317,Ferry,Tempelhof - Schöneberg,Schöneberg-Nord,52.50403,13.34432,Entire home/apt,80,1,36,2019-10-30,2.63,9,210
27868394,nice room in Friedrichshain,93675880,Sebastian,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.5173,13.45647,Private room,45,2,9,2019-07-31,0.61,1,0
27868396,[3] Ku'damm unique holiday&business apartment,210291317,Ferry,Tempelhof - Schöneberg,Schöneberg-Nord,52.50421,13.34274,Entire home/apt,60,1,52,2019-10-19,3.64,9,206
27868762,[4] Ku'damm unique holiday&business apartment,210291317,Ferry,Tempelhof - Schöneberg,Schöneberg-Nord,52.50394,13.34434,Entire home/apt,149,1,41,2019-10-20,3.02,9,208
27868990,[5] Ku'damm unique holiday&business apartment,210291317,Ferry,Tempelhof - Schöneberg,Schöneberg-Nord,52.50328,13.34356,Entire home/apt,80,2,36,2019-10-25,2.61,9,206
27869317,1 bedroom in charming old building in city center,118486757,Bettina,Tempelhof - Schöneberg,Schöneberg-Nord,52.49042,13.37005,Private room,38,3,42,2019-11-10,2.90,1,106
27869320,[6VIP] Ku'damm unique holiday&business apartment,210291317,Ferry,Tempelhof - Schöneberg,Schöneberg-Nord,52.50444,13.34287,Entire home/apt,149,1,78,2019-10-22,5.61,9,201
27869754,[7VIP] Ku'damm unique holiday&business apartment,210291317,Ferry,Tempelhof - Schöneberg,Schöneberg-Nord,52.50321,13.34249,Entire home/apt,149,1,36,2019-10-06,2.52,9,205
27869842,Home of Berlin,113259564,Marco,Mitte,Brunnenstr. Süd,52.53427,13.4051,Entire home/apt,149,5,3,2018-10-26,0.21,1,9
27870047,2 Zimmer für bis zu 6 Personen ruhig und zentral,8676237,Maria,Pankow,Pankow Zentrum,52.56354,13.39499,Private room,80,3,2,2019-06-11,0.19,1,0
27870140,[8] Ku'damm unique holiday&business apartment,210291317,Ferry,Tempelhof - Schöneberg,Schöneberg-Nord,52.50296,13.34415,Entire home/apt,149,1,36,2019-09-23,2.65,9,215
27870323,[9] Ku'damm unique holiday&business apartment,210291317,Ferry,Tempelhof - Schöneberg,Schöneberg-Nord,52.50303,13.34225,Entire home/apt,80,1,40,2019-08-23,2.91,9,208
27870363,fantastic rooftop apartment - partly furnished,1702081,Nora,Mitte,Brunnenstr. Süd,52.53812,13.40146,Entire home/apt,115,90,0,,,3,362
27871874,Wonderful apartment,30137872,Antoine,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.493,13.419,Entire home/apt,65,2,11,2019-09-30,0.83,1,16
27872203,Well-Situated Apartment in Prenzlauer Berg,210545456,Berkan,Pankow,Prenzlauer Berg Süd,52.53865,13.42447,Entire home/apt,50,4,2,2018-09-28,0.13,1,0
27873608,Cozy room near Friedrichshain/ Ostkreuz,52311629,Sarah,Lichtenberg,Neu Lichtenberg,52.5007,13.4905,Private room,50,1,7,2019-02-16,0.52,1,0
27873738,Gästezimmer im Grünen,210559851,Carsten,Tempelhof - Schöneberg,Mariendorf,52.42758,13.40023,Private room,30,1,25,2019-10-24,1.72,1,84
27875676,Great fully-equipped apartment in Prenzlauer Berg,48243116,Felix,Pankow,Prenzlauer Berg Nordwest,52.54691,13.41315,Entire home/apt,90,2,2,2018-11-30,0.16,1,0
27884032,Cozy room in historical building near Mauerpark,94732080,Veronika,Pankow,Prenzlauer Berg Südwest,52.53836,13.40588,Private room,65,3,7,2019-07-31,0.51,1,0
27884282,Hip apartment in the heart of Kreuzberg,37358297,Robert,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49802,13.43011,Private room,75,2,1,2019-11-11,1,1,174
27885733,Tiergarten/Mitte Sweet Flat Close to Centre,112701814,Kaan,Mitte,Moabit Ost,52.52437,13.34271,Private room,35,2,21,2019-11-10,1.45,1,159
27886871,Spacious room in urban Neukölln,129599544,Anna,Neukölln,Schillerpromenade,52.46912,13.42831,Private room,90,3,2,2019-09-29,0.88,1,43
27888165,Zentrales Zimmer an der Heinrich-Heine-Straße,210673959,Florian,Mitte,Alexanderplatz,52.50664,13.41269,Private room,40,3,12,2019-04-08,0.86,1,0
27890346,Ceciliengärten,210684446,Kiraz,Tempelhof - Schöneberg,Friedenau,52.47188,13.34263,Private room,40,3,14,2019-11-09,0.95,1,173
27892321,WG Zimmer im Herzen von Schöneberg,11057537,Clara,Tempelhof - Schöneberg,Schöneberg-Süd,52.48217,13.3607,Private room,20,20,2,2019-01-01,0.14,1,0
27895120,Berlin Wohnung,210704514,Brankica,Tempelhof - Schöneberg,Tempelhof,52.46421,13.37688,Private room,26,2,2,2018-09-08,0.14,1,46
27895324,Quiet and bright room in Friedrichshain,58965501,Manon,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50897,13.47157,Private room,60,2,3,2019-04-21,0.20,1,0
27896588,Berlin Mehrparteienhaus,189483898,Luisa,Pankow,Prenzlauer Berg Nord,52.55005,13.43049,Private room,24,1,94,2019-11-10,6.48,1,55
27896795,"Cozy flat in the heart of Berlin, Neukölln",149701913,Mervan,Neukölln,Neuköllner Mitte/Zentrum,52.48156,13.42915,Private room,55,1,12,2019-08-26,0.81,1,0
27896838,Wohnung nähe Ku'Damm/Quiet flat close to Ku'Damm,46205837,Maik,Tempelhof - Schöneberg,Schöneberg-Süd,52.49017,13.34444,Entire home/apt,75,5,1,2019-06-28,0.21,1,68
27897753,2 Zimmer Whg Berlin-Friedrichshain - min. 2 Monate,102708168,Rocky,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51699,13.45436,Entire home/apt,59,60,1,2018-12-15,0.09,1,132
27898168,Berlin Kreuzberg: beautiful spacious quiet room,3777843,Jan,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48909,13.39679,Private room,30,2,72,2019-11-08,4.93,1,19
27899519,Cozy and quiet flat in the centre of Berlin,174605059,Maximilian,Pankow,Helmholtzplatz,52.54413,13.42135,Entire home/apt,38,18,4,2019-07-07,0.27,1,0
27900458,"Comfortable, cozy and nice bright furnished room",210759242,Oli,Mitte,Wedding Zentrum,52.55616,13.37695,Private room,60,5,8,2019-10-31,1.13,1,5
27903404,Cosy and big room in an nice apartment in Berlin!,210712144,Julie,Charlottenburg-Wilm.,Westend,52.50877,13.2714,Private room,65,1,8,2018-09-15,0.54,2,0
27917467,"Helles, großes und zentral gelegenes Zimmer",8968867,Franziska,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51821,13.42856,Private room,40,1,7,2019-10-06,0.60,1,16
27918287,Große Wohnung im Teutoburger Kiez,149674094,Max,Pankow,Prenzlauer Berg Südwest,52.53354,13.40957,Private room,40,1,34,2019-09-24,2.36,1,43
27919679,"135 sqm Kreuzberg Duplex Penthouse, 2 Terraces",4656310,Janna,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50149,13.44075,Entire home/apt,220,3,10,2019-07-30,0.69,1,118
27920752,Berlin Metropolitan Apartment,54026785,Lori,Mitte,Regierungsviertel,52.51052,13.40137,Entire home/apt,130,180,1,2018-09-18,0.07,1,363
27921773,Berlin apartment room close to Volkspark F-Hain,210914922,Erik,Pankow,Prenzlauer Berg Ost,52.52845,13.44763,Private room,30,3,11,2019-05-21,0.76,1,0
27922928,Room for 2 *quiet area *good public transportation,166142538,Juliette,Steglitz - Zehlendorf,Teltower Damm,52.43316,13.26856,Private room,30,3,3,2018-10-14,0.22,3,0
27923447,PLANT FILLED 2ROOMS APARTMENT IN NEUKÖLLN,4466876,Tra My,Neukölln,Schillerpromenade,52.46657,13.42672,Entire home/apt,65,6,5,2019-10-29,0.34,1,286
27923874,"Schönes Zimmer im Bergmannkiez, 2 Katzen !",61670258,S,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49353,13.39069,Private room,80,1,0,,,1,0
27924320,Trendy apartment in hipster neighborhood,210932257,Ray,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51079,13.45315,Entire home/apt,75,2,3,2019-08-05,0.35,1,0
27925001,Room for 2 *quiet area *good public transportation,166142538,Juliette,Steglitz - Zehlendorf,Teltower Damm,52.43224,13.26991,Private room,30,3,2,2018-10-15,0.15,3,0
27925885,Cozy room in Prenzlauer Berg,210943950,Chantal,Pankow,Prenzlauer Berg Ost,52.53648,13.4383,Private room,23,2,4,2019-11-11,0.29,1,0
27926145,Appartment Heart of Berlin-Mitte,179857269,Jonas,Mitte,Brunnenstr. Süd,52.53763,13.40253,Entire home/apt,55,5,2,2018-09-28,0.14,2,0
27926582,"Long term rental - Central, near Zoo, Schöneberg",176816073,Jörg,Tempelhof - Schöneberg,Schöneberg-Süd,52.48548,13.34729,Entire home/apt,56,30,0,,,1,61
27926644,Cozy and Well-Located private room,190990908,Vincent,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51207,13.4587,Private room,50,2,4,2019-09-21,1.76,1,0
27928275,Cozy Apartment in Friedrichshain,86031377,Marthe,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51767,13.47288,Entire home/apt,55,2,3,2019-05-12,0.22,1,0
27929921,Berlin Wohnung,210974357,Jonathan,Reinickendorf,Ost 1,52.57186,13.37713,Private room,40,2,77,2019-11-01,5.20,1,1
27930553,"Cosy room in Berlin shared flat, Aug 22-Sept 1",113002383,Autumn,Mitte,Alexanderplatz,52.51943,13.42374,Private room,30,5,0,,,1,0
27943093,Cosy Room in Kreuzberg/Wrangelkiez,58383764,Christopher,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49764,13.43689,Private room,45,2,2,2018-09-18,0.14,1,0
27945114,Unique apartment with a private garden in center,189671234,Revital,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.48976,13.32331,Entire home/apt,80,5,30,2019-11-04,2.13,1,241
27949645,"Beautiful, leafy, book-filled Berlin apartment.",22118767,Rajeev,Mitte,Brunnenstr. Süd,52.53566,13.39467,Entire home/apt,110,3,12,2019-10-29,0.87,1,340
27950986,Rose Room in Creative Friedrichshain Flat,5409414,Dre,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51262,13.44722,Private room,45,2,24,2019-11-11,1.78,1,98
27951855,The Jewel of Berlin - Luxury Loft Prenzlauer Berg,30594805,Rainer,Pankow,Prenzlauer Berg Südwest,52.5387,13.41722,Entire home/apt,59,1,13,2019-10-01,1.00,1,47
27952698,Private Room Kreuzberg,126785983,Katya,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4901,13.41355,Private room,28,7,14,2019-10-31,0.97,1,0
27955480,Clean&Coyz Home-Best location in town.,12193032,Hannah-Ami,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5111,13.45618,Entire home/apt,70,7,5,2019-09-29,0.35,1,0
27955603,Bright penthouse with a big terrace,23042311,Maria,Mitte,Alexanderplatz,52.52282,13.38576,Entire home/apt,170,4,41,2019-10-28,3.20,7,306
27955664,Grande chambre lumineuse - Neukölln,211143338,Tristan,Neukölln,Schillerpromenade,52.46918,13.42794,Private room,45,1,11,2019-01-20,0.77,1,0
27967990,"Spacious, cozy room in Prenzlauer Berg",28044859,Ana,Pankow,Prenzlauer Berg Nordwest,52.54993,13.41339,Private room,45,2,7,2019-03-24,0.48,1,0
27969275,Cosy Room in heart of Kreuzberg,211258095,Agata,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49381,13.42098,Private room,28,5,4,2019-08-14,0.34,1,0
27969929,Villa 1 Berlin,2524685,Villa Berlin,Reinickendorf,Nord 2,52.61044,13.32921,Shared room,20,1,5,2019-09-29,0.34,3,74
27970474,Bright comfy room in a flat in central Berlin,94849507,Esref,Mitte,Moabit West,52.52534,13.33175,Private room,50,2,4,2019-05-06,0.28,1,0
27971467,Large Rooftop Room with Balcony,29507007,Philipp,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49145,13.4166,Private room,42,2,26,2019-10-14,1.74,2,0
27972679,Whole apartment in Mitte with high ceiling,14826446,Mandy,Mitte,Brunnenstr. Süd,52.53612,13.39613,Entire home/apt,70,5,12,2019-10-12,0.81,1,14
27972882,"Big, bright room with balcony, close to F'hain",95741474,Mariyama,Lichtenberg,Frankfurter Allee Süd,52.50963,13.4965,Private room,27,1,10,2019-09-10,0.68,1,0
27973794,Berlin in Schöneweide,210124695,Julia,Treptow - Köpenick,Oberschöneweide,52.46364,13.51069,Private room,30,2,10,2019-09-30,0.68,1,26
27976800,cosy flat in Berlin Neukölln. families welcome!,16073185,Sylvain,Neukölln,Rixdorf,52.48595,13.45071,Entire home/apt,85,4,6,2018-11-27,0.44,1,0
27977809,Berlin south,208279795,Ksenia,Steglitz - Zehlendorf,Lankwitz,52.43282,13.33824,Entire home/apt,50,4,1,2019-09-12,0.47,1,0
27978658,Großes Altbauzimmer mit Balkon,90406242,Stefan,Mitte,Wedding Zentrum,52.55615,13.37892,Private room,25,1,10,2019-03-01,0.68,1,0
27983201,Big cosy room in the heart of Neukölln,13879359,JinRan,Neukölln,Neuköllner Mitte/Zentrum,52.47743,13.43794,Private room,35,2,3,2019-09-21,0.21,1,9
27987186,Two lovely rooms in a large flat,188727302,Mediha,Pankow,Pankow Zentrum,52.57134,13.40033,Private room,49,1,13,2019-10-27,2.25,1,69
27995143,Cosy Flat in the Heart of Berlin,33041893,Andrea,Pankow,Helmholtzplatz,52.5446,13.41975,Entire home/apt,100,7,3,2019-06-12,0.24,1,0
27995399,"Cozy room in typical Altbau, in Hip Neukölln Area",137534455,Julia,Neukölln,Schillerpromenade,52.47538,13.42474,Private room,44,2,3,2018-09-22,0.21,1,0
27996551,Cosy room in Sonnenallee,88084016,Anĝel,Neukölln,Rixdorf,52.47865,13.4486,Private room,21,1,104,2019-10-29,7.00,6,11
27997640,Berlin Mitte - Apartment M+ - 35m²,211456976,Frederics Berlin,Mitte,Alexanderplatz,52.52498,13.39998,Hotel room,666,1,3,2019-07-29,0.39,4,362
27999779,Bright serviced loft with rooftop pool & terrace,211472063,Tobias,Mitte,Alexanderplatz,52.5279,13.40702,Entire home/apt,75,30,3,2019-05-31,0.23,1,0
28000630,Serviced industrial loft w. rooftop pool & garden,211478275,Robin,Mitte,Alexanderplatz,52.52929,13.40554,Entire home/apt,80,30,8,2019-10-31,0.63,1,0
28002624,Cosy room in an nice apartment in Berlin!,210712144,Julie,Charlottenburg-Wilm.,Westend,52.50921,13.27089,Private room,54,2,5,2018-12-01,0.34,2,0
28003596,Double/Twin Room POTSDAMER PLATZ-MITTE/KREUZBERG,54942921,Alina,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.4963,13.37955,Hotel room,58,1,18,2019-10-24,1.24,31,335
28004334,Hotel Amano Home,211505567,Myriam,Mitte,Alexanderplatz,52.52827,13.40856,Hotel room,249,1,25,2019-10-21,2.17,1,338
28005302,36QM DESIGN APARTMENT IN CENTRAL BERLIN,6536070,Rudi,Mitte,Moabit West,52.52961,13.3288,Entire home/apt,40,1,119,2019-11-06,8.28,1,143
28007531,"Berlin, im Grünen , 20 min. Zum Zentrum",91960715,Wael,Lichtenberg,Karlshorst,52.47905,13.52847,Private room,45,2,23,2019-02-21,1.60,1,7
28008519,Wohlfühloase inmitten  Berlin's,106829587,Riccardo,Steglitz - Zehlendorf,Albrechtstr.,52.46415,13.34036,Entire home/apt,56,7,0,,,1,11
28008727,Beautiful  DoubleRoom  in Friedrichshain,211541011,Sören,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.5138,13.44985,Private room,49,1,8,2019-05-15,0.55,1,11
28018592,Beautiful flat Alexanderplatz for max 2 people,211626214,B. W. Man,Mitte,Alexanderplatz,52.52252,13.41228,Entire home/apt,70,2,68,2019-10-25,5.02,1,233
28020281,Very nice flat Berlin Mitte for max 2 people,211637326,B. W. And,Mitte,Alexanderplatz,52.52247,13.4144,Entire home/apt,70,2,71,2019-10-30,5.14,1,224
28020670,Charmant und zentral in Steglitz,138339132,Anita,Steglitz - Zehlendorf,Albrechtstr.,52.45371,13.33399,Private room,162,2,7,2019-06-09,0.50,1,0
28021629,Comfi apartment,31391167,Göki,Mitte,Osloer Straße,52.55661,13.39668,Private room,78,1,5,2019-09-29,0.35,1,36
28021695,Downtownflat Berlin Mitte for max. 2 people.,211648866,Peter 4,Mitte,Alexanderplatz,52.5222,13.41421,Entire home/apt,60,2,53,2019-10-25,3.89,1,316
28023507,Top Flat downtown Berlin Mitte for max 2 people,211663280,Maria 1,Mitte,Alexanderplatz,52.52253,13.41226,Entire home/apt,80,2,54,2019-10-23,4.08,1,55
28024611,"A lot of space and light, easy to get around",211672889,Kit,Lichtenberg,Fennpfuhl,52.52958,13.46459,Private room,100,2,28,2019-10-20,1.98,1,0
28028167,"Cosy room, lovely flat, massive balcony!!!",1151284,Michele,Pankow,Prenzlauer Berg Nordwest,52.55636,13.41293,Private room,40,3,22,2019-11-11,1.50,1,29
